p:C,p:class_weight,p:dual,p:fit_intercept,p:intercept_scaling,p:loss,p:max_iter,p:multiclass,p:penalty,p:scaler,p:tol,objective,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:memory,m:fidelity_unit,m:fidelity_values,m:score_types,m:score_values,m:time_types,m:time_values,m:dataset_id,m:workflow,m:valid_prop,m:test_prop,m:monotonic,m:valid_seed,m:test_seed
4.07743842500966e-06,none,True,True,93.65549414144157,squared_hinge,3967,ovr,l2,minmax,0.0529908289043091,0.52188,1,1.6606462001800537,13.231423139572144,1692719236.702635,1692719243.203936,83671056,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.52174, 0.47826], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.55556, 0.44444], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51562, 0.48438], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.50549, 0.49451], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.50781, 0.49219], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51381, 0.48619], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.52734, 0.47266], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51381, 0.48619], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.67773, 0.32227], [0.69062, 0.30937], [0.70938, 0.29063]], [[0.51105, 0.48895], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.50977, 0.49023], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.50691, 0.49309], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51221, 0.48779], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.5223, 0.4777], [0.52188, 0.47812], [0.52188, 0.47812]]]","['fit', 'predict']","[[0.0017080307006835938, 0.00028324127197265625], [0.001497030258178711, 0.0002808570861816406], [0.001519918441772461, 0.0002818107604980469], [0.0014719963073730469, 0.0002758502960205078], [0.0015537738800048828, 0.0002880096435546875], [0.001528024673461914, 0.0002968311309814453], [0.015565872192382812, 0.0008530616760253906], [0.001621246337890625, 0.0003490447998046875], [0.0017042160034179688, 0.0003719329833984375], [0.001878976821899414, 0.0004470348358154297], [0.0020668506622314453, 0.0005171298980712891], [0.0024449825286865234, 0.0006263256072998047], [0.0027620792388916016, 0.0007638931274414062], [0.003371000289916992, 0.0009772777557373047], [0.0041620731353759766, 0.0012700557708740234], [0.010780811309814453, 0.001615285873413086]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
48045277.1546399,balanced,False,False,376.2803290753676,squared_hinge,4775,ovr,l2,standardize,0.0014200282339035,0.97188,5,1.669220209121704,13.258014917373657,1692719236.695466,1692719243.2074502,83688302,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[1.0, 0.0], [0.5875, 0.4125], [0.60312, 0.39688]], [[1.0, 0.0], [0.69375, 0.30625], [0.70312, 0.29688]], [[1.0, 0.0], [0.67812, 0.32188], [0.68125, 0.31875]], [[1.0, 0.0], [0.75938, 0.24062], [0.79375, 0.20625]], [[1.0, 0.0], [0.825, 0.175], [0.86562, 0.13438]], [[1.0, 0.0], [0.8375, 0.1625], [0.89062, 0.10938]], [[1.0, 0.0], [0.875, 0.125], [0.89688, 0.10313]], [[1.0, 0.0], [0.9375, 0.0625], [0.93438, 0.06563]], [[1.0, 0.0], [0.9375, 0.0625], [0.95625, 0.04375]], [[0.99448, 0.00552], [0.925, 0.075], [0.94062, 0.05937]], [[0.98633, 0.01367], [0.96562, 0.03438], [0.96562, 0.03438]], [[0.98204, 0.01796], [0.96562, 0.03438], [0.95625, 0.04375]], [[0.98242, 0.01758], [0.96562, 0.03438], [0.96562, 0.03438]], [[0.97928, 0.02072], [0.9625, 0.0375], [0.97188, 0.02812]], [[0.97656, 0.02344], [0.96562, 0.03438], [0.96875, 0.03125]], [[0.97887, 0.02113], [0.97188, 0.02812], [0.975, 0.025]]]","['fit', 'predict']","[[0.0019388198852539062, 0.00026917457580566406], [0.0017938613891601562, 0.000308990478515625], [0.0017240047454833984, 0.0002689361572265625], [0.0017580986022949219, 0.0002720355987548828], [0.0018532276153564453, 0.00028324127197265625], [0.001968860626220703, 0.0002880096435546875], [0.001965045928955078, 0.0003209114074707031], [0.002385854721069336, 0.0003452301025390625], [0.010059833526611328, 0.0017058849334716797], [0.0032701492309570312, 0.00045680999755859375], [0.002885103225708008, 0.0005319118499755859], [0.003462076187133789, 0.0006351470947265625], [0.004208087921142578, 0.0007741451263427734], [0.004982709884643555, 0.0009789466857910156], [0.006499052047729492, 0.0012879371643066406], [0.016872882843017578, 0.0015549659729003906]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
1.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,none,0.001,0.9625,0,1.6593711376190186,13.297271013259888,1692719236.703609,1692719243.241139,83691426,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[1.0, 0.0], [0.60312, 0.39688], [0.61562, 0.38438]], [[1.0, 0.0], [0.70938, 0.29063], [0.72812, 0.27187]], [[1.0, 0.0], [0.70312, 0.29688], [0.7375, 0.2625]], [[1.0, 0.0], [0.79688, 0.20312], [0.81875, 0.18125]], [[1.0, 0.0], [0.84062, 0.15938], [0.86875, 0.13125]], [[0.97802, 0.02198], [0.8875, 0.1125], [0.91562, 0.08437]], [[0.99219, 0.00781], [0.90625, 0.09375], [0.9375, 0.0625]], [[0.98895, 0.01105], [0.92812, 0.07188], [0.94375, 0.05625]], [[0.97656, 0.02344], [0.94688, 0.05312], [0.94688, 0.05312]], [[0.9779, 0.0221], [0.95625, 0.04375], [0.94375, 0.05625]], [[0.97852, 0.02148], [0.95, 0.05], [0.95, 0.05]], [[0.97376, 0.02624], [0.95625, 0.04375], [0.9625, 0.0375]], [[0.9668, 0.0332], [0.95625, 0.04375], [0.95625, 0.04375]], [[0.96823, 0.03177], [0.96562, 0.03438], [0.95938, 0.04063]], [[0.9707, 0.0293], [0.9625, 0.0375], [0.9625, 0.0375]], [[0.97105, 0.02895], [0.9625, 0.0375], [0.97188, 0.02812]]]","['fit', 'predict']","[[0.001964092254638672, 0.0002741813659667969], [0.0017499923706054688, 0.00026798248291015625], [0.001772165298461914, 0.0002689361572265625], [0.0039942264556884766, 0.00028586387634277344], [0.001867055892944336, 0.00028324127197265625], [0.002015352249145508, 0.0002880096435546875], [0.0021729469299316406, 0.0003139972686767578], [0.002354145050048828, 0.0003440380096435547], [0.002682209014892578, 0.0003788471221923828], [0.0029828548431396484, 0.00045299530029296875], [0.003665924072265625, 0.000518798828125], [0.00619196891784668, 0.0006620883941650391], [0.005526065826416016, 0.0007739067077636719], [0.006897926330566406, 0.0009810924530029297], [0.009063720703125, 0.001293182373046875], [0.014311075210571289, 0.006546974182128906]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
8.220423086003162e-08,none,False,False,174.49531371823835,squared_hinge,240,ovo-scikit,l2,none,0.3710890026210593,0.79062,2,1.6615560054779053,13.32806134223938,1692719236.731225,1692719243.284297,84659888,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[1.0, 0.0], [0.61562, 0.38438], [0.6125, 0.3875]], [[0.91304, 0.08696], [0.74688, 0.25313], [0.78125, 0.21875]], [[0.90625, 0.09375], [0.69375, 0.30625], [0.73438, 0.26562]], [[0.71111, 0.28889], [0.64062, 0.35938], [0.67188, 0.32812]], [[0.84375, 0.15625], [0.70938, 0.29063], [0.70312, 0.29688]], [[0.74725, 0.25275], [0.64062, 0.35938], [0.64062, 0.35938]], [[0.78125, 0.21875], [0.73438, 0.26562], [0.70938, 0.29063]], [[0.83978, 0.16022], [0.75, 0.25], [0.75938, 0.24062]], [[0.78906, 0.21094], [0.75312, 0.24687], [0.73125, 0.26875]], [[0.83425, 0.16575], [0.81875, 0.18125], [0.78438, 0.21562]], [[0.69922, 0.30078], [0.65, 0.35], [0.68438, 0.31563]], [[0.83425, 0.16575], [0.81562, 0.18437], [0.79688, 0.20312]], [[0.85645, 0.14355], [0.82812, 0.17188], [0.8125, 0.1875]], [[0.81423, 0.18577], [0.78438, 0.21562], [0.8125, 0.1875]], [[0.84424, 0.15576], [0.84062, 0.15938], [0.825, 0.175]], [[0.80164, 0.19836], [0.79062, 0.20937], [0.8125, 0.1875]]]","['fit', 'predict']","[[0.0033369064331054688, 0.0006940364837646484], [0.002920866012573242, 0.0006577968597412109], [0.0028829574584960938, 0.0006461143493652344], [0.0029659271240234375, 0.0006499290466308594], [0.0029239654541015625, 0.0006647109985351562], [0.008512020111083984, 0.001664876937866211], [0.0030601024627685547, 0.0007078647613525391], [0.0032148361206054688, 0.0007278919219970703], [0.0031690597534179688, 0.0007417201995849609], [0.0034630298614501953, 0.0008740425109863281], [0.003676891326904297, 0.0009248256683349609], [0.0040819644927978516, 0.0010800361633300781], [0.007678985595703125, 0.0012028217315673828], [0.005392789840698242, 0.001528024673461914], [0.0061838626861572266, 0.0017671585083007812], [0.0072481632232666016, 0.012377023696899414]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
0.0444895955979105,none,True,False,1.509698772198906,hinge,2123,ovr,l2,standardize,0.0193284596125939,0.9375,4,1.6677513122558594,13.367853164672852,1692719236.7168791,1692719243.340666,83670452,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[1.0, 0.0], [0.6, 0.4], [0.6, 0.4]], [[0.91304, 0.08696], [0.725, 0.275], [0.76875, 0.23125]], [[0.90625, 0.09375], [0.69688, 0.30312], [0.73438, 0.26562]], [[0.82222, 0.17778], [0.7375, 0.2625], [0.79375, 0.20625]], [[0.89062, 0.10938], [0.73438, 0.26562], [0.775, 0.225]], [[0.87912, 0.12088], [0.78438, 0.21562], [0.8, 0.2]], [[0.90625, 0.09375], [0.83438, 0.16563], [0.84688, 0.15312]], [[0.9116, 0.0884], [0.87812, 0.12187], [0.85938, 0.14062]], [[0.89453, 0.10547], [0.875, 0.125], [0.87188, 0.12813]], [[0.9337, 0.0663], [0.9125, 0.0875], [0.90625, 0.09375]], [[0.91406, 0.08594], [0.90625, 0.09375], [0.93438, 0.06563]], [[0.91713, 0.08287], [0.90312, 0.09688], [0.92812, 0.07188]], [[0.91992, 0.08008], [0.90312, 0.09688], [0.925, 0.075]], [[0.91022, 0.08978], [0.90625, 0.09375], [0.92812, 0.07188]], [[0.93359, 0.06641], [0.91875, 0.08125], [0.9375, 0.0625]], [[0.93936, 0.06064], [0.9375, 0.0625], [0.9375, 0.0625]]]","['fit', 'predict']","[[0.0017039775848388672, 0.00029087066650390625], [0.001477956771850586, 0.0002720355987548828], [0.0014629364013671875, 0.0002739429473876953], [0.0014750957489013672, 0.00028586387634277344], [0.0014600753784179688, 0.0002949237823486328], [0.0015010833740234375, 0.0002980232238769531], [0.0017080307006835938, 0.0003540515899658203], [0.0016448497772216797, 0.00034499168395996094], [0.0016689300537109375, 0.0003719329833984375], [0.0018680095672607422, 0.0004360675811767578], [0.002287149429321289, 0.0005779266357421875], [0.002440929412841797, 0.0006301403045654297], [0.002892017364501953, 0.008849859237670898], [0.0036668777465820312, 0.0009737014770507812], [0.004827737808227539, 0.0012688636779785156], [0.005836009979248047, 0.0015611648559570312]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
0.0031265526845064,balanced,False,False,1.5663948759229185,squared_hinge,151,ovr,l1,minmax,1.1681759341863458,0.9375,3,1.6664140224456787,13.398859024047852,1692719236.750517,1692719243.344674,83688618,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.47826, 0.52174], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.44444, 0.55556], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48438, 0.51562], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.50549, 0.49451], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.49219, 0.50781], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48619, 0.51381], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.47266, 0.52734], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48619, 0.51381], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48895, 0.51105], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.67383, 0.32617], [0.66562, 0.33438], [0.66562, 0.33438]], [[0.67265, 0.32735], [0.66562, 0.33438], [0.66562, 0.33438]], [[0.94238, 0.05762], [0.95625, 0.04375], [0.93125, 0.06875]], [[0.94131, 0.05869], [0.9375, 0.0625], [0.94062, 0.05937]]]","['fit', 'predict']","[[0.002902984619140625, 0.0002779960632324219], [0.001722097396850586, 0.0002732276916503906], [0.001741170883178711, 0.0002772808074951172], [0.0017390251159667969, 0.0002779960632324219], [0.0069522857666015625, 0.0002989768981933594], [0.0017931461334228516, 0.0002989768981933594], [0.0019578933715820312, 0.0003178119659423828], [0.001947164535522461, 0.0003440380096435547], [0.0020089149475097656, 0.0003781318664550781], [0.0021698474884033203, 0.0004589557647705078], [0.002393960952758789, 0.000518798828125], [0.0026509761810302734, 0.0006229877471923828], [0.0030641555786132812, 0.0007660388946533203], [0.0036220550537109375, 0.0009846687316894531], [0.004415035247802734, 0.0012650489807128906], [0.0052258968353271484, 0.0015680789947509766]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
8.978560931983263e-08,none,True,True,11.788228114760956,hinge,4619,ovo-scikit,l2,standardize,0.0004962056668389,0.52188,7,1.6708343029022217,13.439097166061401,1692719236.8792021,1692719243.3945642,84658261,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[1.0, 0.0], [0.60625, 0.39375], [0.60312, 0.39688]], [[0.52174, 0.47826], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.9375, 0.0625], [0.7, 0.3], [0.72188, 0.27812]], [[0.55556, 0.44444], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51562, 0.48438], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.50549, 0.49451], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.50781, 0.49219], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51381, 0.48619], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.52734, 0.47266], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51381, 0.48619], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.69727, 0.30273], [0.65, 0.35], [0.68438, 0.31563]], [[0.51105, 0.48895], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.50977, 0.49023], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.50691, 0.49309], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51221, 0.48779], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.5223, 0.4777], [0.52188, 0.47812], [0.52188, 0.47812]]]","['fit', 'predict']","[[0.003431081771850586, 0.0006680488586425781], [0.0029370784759521484, 0.0006330013275146484], [0.0029120445251464844, 0.000640869140625], [0.002942800521850586, 0.0006399154663085938], [0.00292205810546875, 0.0006568431854248047], [0.011870861053466797, 0.0007331371307373047], [0.0030438899993896484, 0.0006883144378662109], [0.003184795379638672, 0.0007212162017822266], [0.01149892807006836, 0.005316734313964844], [0.003523111343383789, 0.0008561611175537109], [0.003701925277709961, 0.0009400844573974609], [0.0040378570556640625, 0.0010428428649902344], [0.004558086395263672, 0.0011920928955078125], [0.005179166793823242, 0.0014128684997558594], [0.006227970123291016, 0.0017468929290771484], [0.0074422359466552734, 0.0021419525146484375]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
2.0243724856078665e-11,balanced,False,False,47.16369938448136,squared_hinge,200,ovo-scikit,l2,minmax,7.320697491286859e-05,0.73125,6,1.670055866241455,13.464460134506226,1692719236.745638,1692719243.392179,84681443,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[1.0, 0.0], [0.59062, 0.40938], [0.58438, 0.41562]], [[0.95652, 0.04348], [0.68438, 0.31563], [0.6625, 0.3375]], [[0.9375, 0.0625], [0.7, 0.3], [0.72188, 0.27812]], [[0.75556, 0.24444], [0.65, 0.35], [0.6375, 0.3625]], [[0.76562, 0.23438], [0.64062, 0.35938], [0.64062, 0.35938]], [[0.76923, 0.23077], [0.66875, 0.33125], [0.65938, 0.34062]], [[0.76562, 0.23438], [0.6875, 0.3125], [0.67812, 0.32188]], [[0.76243, 0.23757], [0.71875, 0.28125], [0.6875, 0.3125]], [[0.71094, 0.28906], [0.68125, 0.31875], [0.68438, 0.31563]], [[0.68785, 0.31215], [0.675, 0.325], [0.6625, 0.3375]], [[0.69922, 0.30078], [0.65, 0.35], [0.68438, 0.31563]], [[0.71133, 0.28867], [0.65625, 0.34375], [0.7, 0.3]], [[0.77246, 0.22754], [0.75, 0.25], [0.74375, 0.25625]], [[0.73066, 0.26934], [0.72188, 0.27812], [0.73125, 0.26875]], [[0.73975, 0.26025], [0.71562, 0.28438], [0.75312, 0.24687]], [[0.74022, 0.25978], [0.73125, 0.26875], [0.7625, 0.2375]]]","['fit', 'predict']","[[0.003996849060058594, 0.0006699562072753906], [0.003570079803466797, 0.0007102489471435547], [0.003589153289794922, 0.0006709098815917969], [0.003579854965209961, 0.0006380081176757812], [0.003665924072265625, 0.0006577968597412109], [0.0036308765411376953, 0.0006608963012695312], [0.011868000030517578, 0.0010521411895751953], [0.003800630569458008, 0.0007238388061523438], [0.003939151763916016, 0.0007658004760742188], [0.0069310665130615234, 0.0008440017700195312], [0.004384040832519531, 0.0009419918060302734], [0.0047321319580078125, 0.0010480880737304688], [0.005306243896484375, 0.0012462139129638672], [0.005917787551879883, 0.0014257431030273438], [0.006961822509765625, 0.004032135009765625], [0.008140087127685547, 0.0021970272064208984]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
9.48885687873218e-06,none,False,True,34.365628180658,squared_hinge,930,ovo-scikit,l1,standardize,0.0001611491067657,0.47812,9,1.6736299991607666,13.886965036392212,1692719237.113562,1692719243.601865,84663059,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.47826, 0.52174], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.44444, 0.55556], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48438, 0.51562], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.50549, 0.49451], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.49219, 0.50781], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48619, 0.51381], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.47266, 0.52734], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48619, 0.51381], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48895, 0.51105], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.49023, 0.50977], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.49309, 0.50691], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48779, 0.51221], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.4777, 0.5223], [0.47812, 0.52188], [0.47812, 0.52188]]]","['fit', 'predict']","[[0.0033500194549560547, 0.0006821155548095703], [0.002923727035522461, 0.0006489753723144531], [0.002947092056274414, 0.0006489753723144531], [0.0029320716857910156, 0.0006401538848876953], [0.0029592514038085938, 0.0006561279296875], [0.002969026565551758, 0.0006692409515380859], [0.0030641555786132812, 0.0006923675537109375], [0.0033669471740722656, 0.002361774444580078], [0.0032300949096679688, 0.0007500648498535156], [0.0034508705139160156, 0.0008499622344970703], [0.003815889358520508, 0.0009338855743408203], [0.0040590763092041016, 0.0010411739349365234], [0.0077288150787353516, 0.001199960708618164], [0.005346059799194336, 0.0014719963073730469], [0.006389141082763672, 0.0017631053924560547], [0.007016897201538086, 0.003064870834350586]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
1207.2843262359393,balanced,True,True,415.7932308386041,squared_hinge,400,ovr,l2,minmax,0.0066517544484544,0.71562,8,1.6722180843353271,13.897842168807983,1692719236.7976708,1692719243.446757,83686606,samples,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2556]","['accuracy', 'loss']","[[[0.5, 0.5], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.52174, 0.47826], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.5, 0.5], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.55556, 0.44444], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.51562, 0.48438], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.49451, 0.50549], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.49219, 0.50781], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48619, 0.51381], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.47266, 0.52734], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.48619, 0.51381], [0.47812, 0.52188], [0.47812, 0.52188]], [[0.5, 0.5], [0.52188, 0.47812], [0.52188, 0.47812]], [[0.5221, 0.4779], [0.53125, 0.46875], [0.54062, 0.45938]], [[0.54688, 0.45312], [0.52188, 0.47812], [0.53125, 0.46875]], [[0.55594, 0.44406], [0.55937, 0.44063], [0.59062, 0.40938]], [[0.6665, 0.3335], [0.67812, 0.32188], [0.7, 0.3]], [[0.72027, 0.27973], [0.71562, 0.28438], [0.74062, 0.25938]]]","['fit', 'predict']","[[0.002177000045776367, 0.0002758502960205078], [0.005524158477783203, 0.0007979869842529297], [0.002279043197631836, 0.0002837181091308594], [0.0024068355560302734, 0.0002830028533935547], [0.0027251243591308594, 0.00029206275939941406], [0.003110170364379883, 0.00029397010803222656], [0.0037419795989990234, 0.0003209114074707031], [0.004580974578857422, 0.00035119056701660156], [0.005614042282104492, 0.00038504600524902344], [0.028102874755859375, 0.0005412101745605469], [0.009807825088500977, 0.0005571842193603516], [0.024995088577270508, 0.0007269382476806641], [0.01753687858581543, 0.0008039474487304688], [0.025476694107055664, 0.0010297298431396484], [0.03356504440307617, 0.0013790130615234375], [0.058717966079711914, 0.0016231536865234375]]",3,lcdb.workflow.sklearn.LibLinearWorkflow,0.1,0.1,True,42,42
